method,description,implementation_status,diverged,backend,model_family,state_source,input_channel,evaluation_mode,training_scenario,validation_scenario,scenario,scenario_title,validation_score,train_elapsed_s,train_cpu_s,train_gpu_s,gpu_memory_mb,rollout_elapsed_s,total_elapsed_s,train_loss_final,decision_variables,train_samples,rmse_position_m,rmse_velocity_mps,rmse_quaternion,rmse_rates_rad_s,rmse_mocap_position_m,rmse_mocap_quaternion,notes
6DOF-Variational-Mocap,Smoothed weak-form derivative fit used as a lightweight variational baseline.,placeholder,False,numpy-smoothed-weak,aircraft6dof,direct,u_cmd,open_loop,aircraft_6dof_aggressive,aircraft_6dof_sine_sweep,aircraft_6dof_sine_sweep,Sine sweep,1.8634921430306928,0.020818689998122863,0.020818597999999966,0.0,0.0,0.12178854600642808,0.14260723600455094,,112,19200,55.72133257474751,7.0656526069356085,0.525845990398135,67.58660552889062,55.72133257474751,0.5258459903981348,Approximates the variational idea by smoothing trajectories before derivative regression.
6DOF-SINDy,Sparse quadratic-library derivative model fitted by iterated threshold-and-refit (STLSQ).,implemented,False,numpy-stlsq,aircraft6dof,direct,u_cmd,open_loop,aircraft_6dof_aggressive,aircraft_6dof_sine_sweep,aircraft_6dof_sine_sweep,Sine sweep,0.22667612012705707,0.10735368300083792,0.10735415499999945,0.0,0.0,0.24125209000339964,0.34860577300423756,,114,19200,40.460340264731435,4.168738293492984,0.5330865199632449,2.4763965357880293,40.460340264731435,0.5330865199632449,Uses a generic polynomial library rather than aerodynamic-coefficient structure.
6DOF-Symbolic-Stepwise,Sparse stepwise quadratic one-step predictor.,analogue,False,numpy-sparse-ridge,aircraft6dof,direct,u_cmd,open_loop,aircraft_6dof_aggressive,aircraft_6dof_sine_sweep,aircraft_6dof_sine_sweep,Sine sweep,0.21211399213381596,0.07996971599641256,0.07996947100000007,0.0,0.0,0.2259790360039915,0.30594875200040406,,144,19200,34.826011971017635,3.899416278035105,0.4887010624665472,2.61479038311748,34.826011971017635,0.4887010624665472,"Sparse-ridge analogue: magnitude pruning, not statistical forward selection (no PSE/PRESS)."
6DOF-Koopman-EDMD,Quadratic lifted one-step predictor rolled out in the original state coordinates.,analogue,False,numpy-edmd,aircraft6dof,direct,u_cmd,open_loop,aircraft_6dof_aggressive,aircraft_6dof_sine_sweep,aircraft_6dof_sine_sweep,Sine sweep,0.4530680358284105,0.07985183600249002,0.0798180300000002,0.0,0.0,0.21728601700306172,0.29713785300555173,,840,19200,34.910766848099556,5.120378647893053,0.5011959324929498,14.11754835396708,34.910766848099556,0.5011959324929498,EDMD analogue: quadratic one-step ridge predicting raw states; lifted observables are not propagated.
6DOF-UDE-Residual,Attached-flow nominal dynamics plus quadratic learned residual map.,analogue,False,numpy-residual-ridge,aircraft6dof,direct,u_cmd,open_loop,aircraft_6dof_aggressive,aircraft_6dof_sine_sweep,aircraft_6dof_sine_sweep,Sine sweep,1.3546921591794039,0.08029898600216256,0.08027013100000069,0.0,0.0,0.6196240410063183,0.6999230270084809,,840,19200,41.88253265460149,5.171262173351965,0.512719053981981,55.40468788602718,41.88253265460149,0.5127190539819809,"Deterministic UDE analogue: ridge residual map, no neural network or ODE-in-the-loop training. Residual around the attached-flow nominal model."
6DOF-PINN-Closure,Physics-structured residual closure constrained to the attached-flow 6DOF equations.,placeholder,False,numpy-sparse-closure,aircraft6dof,direct,u_cmd,open_loop,aircraft_6dof_aggressive,aircraft_6dof_sine_sweep,aircraft_6dof_sine_sweep,Sine sweep,0.4872655597486405,0.0005868199950782582,0.0005862099999998094,0.0,0.0,0.6110281630026293,0.6116149829977076,,126,19200,40.23506251238146,8.969313860670928,0.5388062275793425,14.532491048049241,40.23506251238146,0.5388062275793425,Tractable PINN-style row: sparsified copy of the 6DOF-UDE-Residual ridge weights; no physics-informed training is run.
6DOF-Subspace-Hankel,Lagged ARX/Hankel linear predictor using a three-sample state history.,analogue,False,numpy-hankel-ridge,aircraft6dof,direct,u_cmd,open_loop,aircraft_6dof_trim_grid,aircraft_6dof_sine_sweep,aircraft_6dof_sine_sweep,Sine sweep,0.2166308383523474,0.7182904549990781,0.7181836740000005,0.0,0.0,0.15595964900421677,0.8742501040032948,,192,19136,29.032345671893367,4.12983928088082,0.4775597151627513,2.608616700940901,29.032345671893367,0.4775597151627513,Lagged ARX analogue: no Hankel SVD or state realization (not N4SID/MOESP).
6DOF-GP-RBF,Sparse RBF/Gaussian-process-style residual surrogate around attached-flow dynamics.,implemented,False,numpy-rbf-ridge,aircraft6dof,direct,u_cmd,open_loop,aircraft_6dof_aggressive,aircraft_6dof_sine_sweep,aircraft_6dof_sine_sweep,Sine sweep,0.19779830972992946,0.526132591003261,0.5258665429999994,0.0,0.0,0.5581940629999735,1.0843266540032346,,1843,19200,31.361014902962367,3.4562013934948403,0.47522572061777785,1.7212118362754776,31.361014902962367,0.47522572061777785,RBF residual closure trained on a deterministic subset to keep the 6DOF suite tractable.
6DOF-NN-Surrogate,Random-feature neural-surrogate analogue for residual dynamics.,placeholder,False,numpy-random-feature,aircraft6dof,direct,u_cmd,open_loop,aircraft_6dof_aggressive,aircraft_6dof_sine_sweep,aircraft_6dof_sine_sweep,Sine sweep,0.2667640934136594,0.5317597469984321,0.531689308999999,0.0,0.0,0.5808891139968182,1.1126488609952503,,1921,19200,32.705735532370305,6.451243458882864,0.48287227100455704,3.138489266072301,32.705735532370305,0.48287227100455704,Closed-form random-feature surrogate used as a lightweight 6DOF neural baseline; no neural network is trained.
6DOF-Nominal,Attached-flow nominal 6DOF rollout using pilot commands and no fitted stall correction.,implemented,False,numpy-rk4,aircraft6dof,mocap,u_cmd,open_loop,none,aircraft_6dof_sine_sweep,aircraft_6dof_sine_sweep,Sine sweep,0.19560297619607112,0.0,0.0,0.0,0.0,0.41519921500002965,0.41519921500002965,,0,0,33.71889915322135,5.154486905440734,0.4683726145586502,1.260584876458863,33.71889915322135,0.4683726145586502,"No-fit baseline; mismatch includes actuator lag, hidden stall/nonlinear aerodynamics, and mocap-derived initialization error."
6DOF-LinearSS,Global affine discrete state-space fit x[k+1]=A x[k]+B u_cmd[k]+c.,implemented,False,numpy-ridge,aircraft6dof,mocap,u_cmd,open_loop,aircraft_6dof_trim_grid,aircraft_6dof_sine_sweep,aircraft_6dof_sine_sweep,Sine sweep,0.30629622185411526,0.7613663660013117,0.7611757619999988,0.0,0.0,0.07028918699506903,0.8316555529963807,,234,19200,68.69203309601089,5.299587406539691,0.5101008751211736,2.4721659777143246,68.69203309601089,0.5101008751211736,Open-loop rollout; validation measurements are not assimilated after initialization.
6DOF-RidgeResidual,Nominal RK4 model plus ridge-fitted one-step residual correction.,implemented,False,numpy-rk4-ridge,aircraft6dof,mocap,u_cmd,open_loop,aircraft_6dof_aggressive,aircraft_6dof_sine_sweep,aircraft_6dof_sine_sweep,Sine sweep,0.3482672157378678,1.7944345319992863,0.8541939700000007,0.0,0.0,0.4467076460059616,2.241142178005248,,234,19200,37.78091412962403,13.364655743315788,0.5030636637245717,4.264273303080383,37.78091412962402,0.5030636637245718,Residual corrects actuator lag and hidden nonlinear stall/aerodynamic effects around the attached-flow model.
6DOF-Model-Stitching,Airdata-scheduled family of local affine one-step state models.,implemented,False,numpy-local-ridge,aircraft6dof,mocap,u_cmd,open_loop,aircraft_6dof_trim_grid,aircraft_6dof_sine_sweep,aircraft_6dof_sine_sweep,Sine sweep,0.3497419575416,0.371482434005884,0.37136170799999846,0.0,0.0,0.12332861800678074,0.49481105201266473,,1110,19200,85.9810872025278,7.560445727779853,0.5337117929895031,2.884181345730549,85.9810872025278,0.5337117929895031,"Local models are selected by speed, angle of attack, and sideslip during open-loop validation."
6DOF-Frequency-Welch,Frequency-domain-inspired global linear baseline approximated by a regularized one-step realization.,placeholder,False,numpy-regularized-realization,aircraft6dof,mocap,u_cmd,open_loop,aircraft_6dof_trim_grid,aircraft_6dof_sine_sweep,aircraft_6dof_sine_sweep,Sine sweep,0.3062943385056467,0.006192246000864543,0.006191514999997594,0.0,0.0,0.07014217699907022,0.07633442299993476,,234,19200,68.69223998139563,5.299393101535246,0.5100996104378727,2.4721830849251463,68.69223998139562,0.5100996104378727,Placeholder 6DOF frequency row: uses an identified realization rather than CIFER/SIDPAC tooling.
6DOF-Frequency-Stitching,Airdata-scheduled local realization residuals around the nominal 6DOF equations.,placeholder,False,numpy-local-realization,aircraft6dof,mocap,u_cmd,open_loop,aircraft_6dof_trim_grid,aircraft_6dof_sine_sweep,aircraft_6dof_sine_sweep,Sine sweep,0.29582472238003954,1.4629711359957582,0.5336093080000026,0.0,0.0,0.5145303899989813,1.9775015259947395,,1110,19200,32.110190348601826,11.274958273619761,0.5411765189156597,2.4508289377970804,32.110190348601826,0.5411765189156597,6DOF counterpart to local frequency/model stitching; trained from the selected 6DOF dataset. Not a frequency-domain method: local affine residual fits scheduled on airdata.
6DOF-EKF-ParamID,Recursive-estimation analogue represented by a fitted affine residual parameter vector.,placeholder,False,numpy-ridge-paramid,aircraft6dof,mocap,u_cmd,open_loop,aircraft_6dof_aggressive,aircraft_6dof_sine_sweep,aircraft_6dof_sine_sweep,Sine sweep,0.34789211760091915,1.1298167369968724,0.17060511099999687,0.0,0.0,0.44800991699594306,1.5778266539928154,,234,19200,37.78680251158242,13.368110287882617,0.5010166814467172,4.265772137392667,37.78680251158242,0.5010166814467172,The validation phase is open loop and receives only pilot commands after initialization. No recursive filter is run: this row is a ridge-fitted affine residual model.
6DOF-Fisher-UQ,Fisher-information wrapper around the fitted residual parameter model.,placeholder,False,numpy-ridge-uq,aircraft6dof,mocap,u_cmd,open_loop,aircraft_6dof_aggressive,aircraft_6dof_sine_sweep,aircraft_6dof_sine_sweep,Sine sweep,0.34789211760091915,1.1298167369968724,0.17060511099999687,0.0,0.0,0.44800991699594306,1.5778266539928154,,234,19200,37.78680251158242,13.368110287882617,0.5010166814467172,4.265772137392667,37.78680251158242,0.5010166814467172,Duplicate of the 6DOF-EKF-ParamID fit (same weights and prediction); no Fisher-information analysis is computed for 6DOF.
6DOF-OEM-SS,Output-error state-space residual model using the same open-loop rollout structure as the fitted parameter model.,placeholder,False,numpy-rk4-ridge,aircraft6dof,mocap,u_cmd,open_loop,aircraft_6dof_aggressive,aircraft_6dof_sine_sweep,aircraft_6dof_sine_sweep,Sine sweep,0.34789211760091915,1.1298167369968724,0.17060511099999687,0.0,0.0,0.44800991699594306,1.5778266539928154,,234,19200,37.78680251158242,13.368110287882617,0.5010166814467172,4.265772137392667,37.78680251158242,0.5010166814467172,Duplicate of the 6DOF-EKF-ParamID fit (same weights and prediction); no output-error optimization is run for 6DOF.
6DOF-EquationError-LS,Affine derivative regression rolled out open-loop with explicit integration.,implemented,False,numpy-ridge-derivative,aircraft6dof,mocap,u_cmd,open_loop,aircraft_6dof_aggressive,aircraft_6dof_sine_sweep,aircraft_6dof_sine_sweep,Sine sweep,1.8609153688490565,0.011389270999643486,0.011319300000000254,0.0,0.0,0.13552053899911698,0.14690980999876047,,112,19200,57.211034121926275,10.016267181898975,0.5269265979027442,66.08430794742344,57.21103412192627,0.5269265979027442,Equation-error least squares on Savitzky-Golay smoothed derivatives (50 ms quadratic window).
6DOF-Variational-Mocap,Smoothed weak-form derivative fit used as a lightweight variational baseline.,placeholder,False,numpy-smoothed-weak,aircraft6dof,mocap,u_cmd,open_loop,aircraft_6dof_aggressive,aircraft_6dof_sine_sweep,aircraft_6dof_sine_sweep,Sine sweep,1.823399441525472,0.022773051998228766,0.022773300000000773,0.0,0.0,0.13653653000073973,0.1593095819989685,,112,19200,54.96638042032763,10.175795715853436,0.5282779542626014,64.66364124767028,54.96638042032763,0.5282779542626013,Approximates the variational idea by smoothing trajectories before derivative regression.
6DOF-SINDy,Sparse quadratic-library derivative model fitted by iterated threshold-and-refit (STLSQ).,implemented,False,numpy-stlsq,aircraft6dof,mocap,u_cmd,open_loop,aircraft_6dof_aggressive,aircraft_6dof_sine_sweep,aircraft_6dof_sine_sweep,Sine sweep,0.21551123357531768,0.11163650599337416,0.11161326899999935,0.0,0.0,0.23963745900255162,0.3512739649959258,,114,19200,34.955637061551805,4.026561713348649,0.49234075214412965,2.4560399673899234,34.955637061551805,0.4923407521441297,Uses a generic polynomial library rather than aerodynamic-coefficient structure.
6DOF-Symbolic-Stepwise,Sparse stepwise quadratic one-step predictor.,analogue,False,numpy-sparse-ridge,aircraft6dof,mocap,u_cmd,open_loop,aircraft_6dof_aggressive,aircraft_6dof_sine_sweep,aircraft_6dof_sine_sweep,Sine sweep,0.20540690633107256,0.07949157599796308,0.07947365999999789,0.0,0.0,0.24465158300154144,0.3241431589995045,,144,19200,32.604265518190815,3.950034050210192,0.4966338612143503,2.3888112494586737,32.604265518190815,0.4966338612143503,"Sparse-ridge analogue: magnitude pruning, not statistical forward selection (no PSE/PRESS)."
6DOF-Koopman-EDMD,Quadratic lifted one-step predictor rolled out in the original state coordinates.,analogue,False,numpy-edmd,aircraft6dof,mocap,u_cmd,open_loop,aircraft_6dof_aggressive,aircraft_6dof_sine_sweep,aircraft_6dof_sine_sweep,Sine sweep,0.23270654987028547,0.08051974699628772,0.08052000100000001,0.0,0.0,0.22669406599743525,0.30721381299372297,,840,19200,34.17510641438838,3.797427492082666,0.489305216047605,3.8010497791852567,34.175106414388374,0.489305216047605,EDMD analogue: quadratic one-step ridge predicting raw states; lifted observables are not propagated.
6DOF-UDE-Residual,Attached-flow nominal dynamics plus quadratic learned residual map.,analogue,False,numpy-residual-ridge,aircraft6dof,mocap,u_cmd,open_loop,aircraft_6dof_aggressive,aircraft_6dof_sine_sweep,aircraft_6dof_sine_sweep,Sine sweep,0.6617577515909658,0.08019746600621147,0.08016706099999737,0.0,0.0,0.6099496020033257,0.6901470680095372,,840,19200,47.26844954723031,9.97478383795828,0.5121566564437341,16.637894656880142,47.26844954723031,0.5121566564437341,"Deterministic UDE analogue: ridge residual map, no neural network or ODE-in-the-loop training. Residual around the attached-flow nominal model."
6DOF-PINN-Closure,Physics-structured residual closure constrained to the attached-flow 6DOF equations.,placeholder,False,numpy-sparse-closure,aircraft6dof,mocap,u_cmd,open_loop,aircraft_6dof_aggressive,aircraft_6dof_sine_sweep,aircraft_6dof_sine_sweep,Sine sweep,0.6001211791506209,0.0005546609972952865,0.0005542500000004225,0.0,0.0,0.6058663279982284,0.6064209889955237,,126,19200,37.84772219958957,10.734400834059455,0.5308581909060839,18.445820589432465,37.847722199589576,0.5308581909060839,Tractable PINN-style row: sparsified copy of the 6DOF-UDE-Residual ridge weights; no physics-informed training is run.
6DOF-Subspace-Hankel,Lagged ARX/Hankel linear predictor using a three-sample state history.,analogue,False,numpy-hankel-ridge,aircraft6dof,mocap,u_cmd,open_loop,aircraft_6dof_trim_grid,aircraft_6dof_sine_sweep,aircraft_6dof_sine_sweep,Sine sweep,0.21791040765634234,0.7200666770004318,0.7199823250000001,0.0,0.0,0.1698730220014113,0.8899396990018431,,192,19136,28.064910259619545,4.678739108574634,0.4668261659765519,2.549596521369474,28.064910259619545,0.46682616597655185,Lagged ARX analogue: no Hankel SVD or state realization (not N4SID/MOESP).
6DOF-GP-RBF,Sparse RBF/Gaussian-process-style residual surrogate around attached-flow dynamics.,implemented,False,numpy-rbf-ridge,aircraft6dof,mocap,u_cmd,open_loop,aircraft_6dof_aggressive,aircraft_6dof_sine_sweep,aircraft_6dof_sine_sweep,Sine sweep,0.1832079194877575,0.5149983509982121,0.5149133639999981,0.0,0.0,0.5470119520032313,1.0620103030014434,,1843,19200,26.976692078874684,3.439413646864387,0.43830770073853914,1.7036660042375502,26.976692078874684,0.43830770073853914,RBF residual closure trained on a deterministic subset to keep the 6DOF suite tractable.
6DOF-NN-Surrogate,Random-feature neural-surrogate analogue for residual dynamics.,placeholder,False,numpy-random-feature,aircraft6dof,mocap,u_cmd,open_loop,aircraft_6dof_aggressive,aircraft_6dof_sine_sweep,aircraft_6dof_sine_sweep,Sine sweep,0.3437762092992915,0.520900775998598,0.5208532399999974,0.0,0.0,0.5574796420041821,1.07838041800278,,1921,19200,34.616080313533786,9.87722759859714,0.516501502150694,4.588476488053593,34.616080313533786,0.516501502150694,Closed-form random-feature surrogate used as a lightweight 6DOF neural baseline; no neural network is trained.
6DOF-Nominal,Attached-flow nominal 6DOF rollout using pilot commands and no fitted stall correction.,implemented,False,numpy-rk4,aircraft6dof,direct,u_cmd,open_loop,none,aircraft_6dof_aggressive,aircraft_6dof_aggressive,Aggressive,0.19279453071180208,0.0,0.0,0.0,0.0,0.4272026869948604,0.4272026869948604,,0,0,20.779984559046127,4.1125988266706,0.48943990945726495,2.35429471019664,20.779984559046127,0.489439909457265,"No-fit baseline; mismatch includes actuator lag, hidden stall/nonlinear aerodynamics, and mocap-derived initialization error."
6DOF-LinearSS,Global affine discrete state-space fit x[k+1]=A x[k]+B u_cmd[k]+c.,implemented,False,numpy-ridge,aircraft6dof,direct,u_cmd,open_loop,aircraft_6dof_trim_grid,aircraft_6dof_aggressive,aircraft_6dof_aggressive,Aggressive,0.7029879757011931,0.006608977004361805,0.006608675999999036,0.0,0.0,0.08173497800453333,0.08834395500889514,,234,19200,190.14458457159202,8.16718090247046,0.4838339706530443,5.561506653094149,190.144584571592,0.4838339706530443,Open-loop rollout; validation measurements are not assimilated after initialization.
6DOF-RidgeResidual,Nominal RK4 model plus ridge-fitted one-step residual correction.,implemented,False,numpy-rk4-ridge,aircraft6dof,direct,u_cmd,open_loop,aircraft_6dof_aggressive,aircraft_6dof_aggressive,aircraft_6dof_aggressive,Aggressive,0.30939141469521847,1.1552375120008946,0.2107615850000002,0.0,0.0,0.4605091390039888,1.6157466510048835,,234,19200,35.899327804286116,11.664091089188208,0.499395093681354,4.356431175866898,35.899327804286116,0.49939509368135404,Residual corrects actuator lag and hidden nonlinear stall/aerodynamic effects around the attached-flow model.
6DOF-Model-Stitching,Airdata-scheduled family of local affine one-step state models.,implemented,False,numpy-local-ridge,aircraft6dof,direct,u_cmd,open_loop,aircraft_6dof_trim_grid,aircraft_6dof_aggressive,aircraft_6dof_aggressive,Aggressive,0.5864740097772821,0.37335195599735016,0.3732691800000012,0.0,0.0,0.11943450399849098,0.49278645999584114,,1110,19200,158.333707197298,6.232096820565145,0.5295166278111165,3.3600932791708633,158.333707197298,0.5295166278111164,"Local models are selected by speed, angle of attack, and sideslip during open-loop validation."
6DOF-Frequency-Welch,Frequency-domain-inspired global linear baseline approximated by a regularized one-step realization.,placeholder,False,numpy-regularized-realization,aircraft6dof,direct,u_cmd,open_loop,aircraft_6dof_trim_grid,aircraft_6dof_aggressive,aircraft_6dof_aggressive,Aggressive,0.7029795257684825,0.005835514995851554,0.00583441500000248,0.0,0.0,0.07954286600579508,0.08537838100164663,,234,19200,190.14214765778777,8.167222782369167,0.48383390395213055,5.5614152394063225,190.1421476577878,0.4838339039521305,Placeholder 6DOF frequency row: uses an identified realization rather than CIFER/SIDPAC tooling.
6DOF-Frequency-Stitching,Airdata-scheduled local realization residuals around the nominal 6DOF equations.,placeholder,False,numpy-local-realization,aircraft6dof,direct,u_cmd,open_loop,aircraft_6dof_trim_grid,aircraft_6dof_aggressive,aircraft_6dof_aggressive,Aggressive,0.2926768000387908,1.4898904510046123,0.5385994340000018,0.0,0.0,0.5174835939978948,2.007374045002507,,1110,19200,35.803921861437864,12.047200656360607,0.49377118875333753,3.3871304161455797,35.803921861437864,0.49377118875333753,6DOF counterpart to local frequency/model stitching; trained from the selected 6DOF dataset. Not a frequency-domain method: local affine residual fits scheduled on airdata.
6DOF-EKF-ParamID,Recursive-estimation analogue represented by a fitted affine residual parameter vector.,placeholder,False,numpy-ridge-paramid,aircraft6dof,direct,u_cmd,open_loop,aircraft_6dof_aggressive,aircraft_6dof_aggressive,aircraft_6dof_aggressive,Aggressive,0.3095489911809141,1.1080058869993081,0.17102409199999968,0.0,0.0,0.4489172579997103,1.5569231449990184,,234,19200,35.99765448298929,11.649243842787085,0.49962065326017513,4.358711585116423,35.99765448298929,0.49962065326017513,The validation phase is open loop and receives only pilot commands after initialization. No recursive filter is run: this row is a ridge-fitted affine residual model.
6DOF-Fisher-UQ,Fisher-information wrapper around the fitted residual parameter model.,placeholder,False,numpy-ridge-uq,aircraft6dof,direct,u_cmd,open_loop,aircraft_6dof_aggressive,aircraft_6dof_aggressive,aircraft_6dof_aggressive,Aggressive,0.3095489911809141,1.1080058869993081,0.17102409199999968,0.0,0.0,0.4489172579997103,1.5569231449990184,,234,19200,35.99765448298929,11.649243842787085,0.49962065326017513,4.358711585116423,35.99765448298929,0.49962065326017513,Duplicate of the 6DOF-EKF-ParamID fit (same weights and prediction); no Fisher-information analysis is computed for 6DOF.
6DOF-OEM-SS,Output-error state-space residual model using the same open-loop rollout structure as the fitted parameter model.,placeholder,False,numpy-rk4-ridge,aircraft6dof,direct,u_cmd,open_loop,aircraft_6dof_aggressive,aircraft_6dof_aggressive,aircraft_6dof_aggressive,Aggressive,0.3095489911809141,1.1080058869993081,0.17102409199999968,0.0,0.0,0.4489172579997103,1.5569231449990184,,234,19200,35.99765448298929,11.649243842787085,0.49962065326017513,4.358711585116423,35.99765448298929,0.49962065326017513,Duplicate of the 6DOF-EKF-ParamID fit (same weights and prediction); no output-error optimization is run for 6DOF.
6DOF-EquationError-LS,Affine derivative regression rolled out open-loop with explicit integration.,implemented,False,numpy-ridge-derivative,aircraft6dof,direct,u_cmd,open_loop,aircraft_6dof_aggressive,aircraft_6dof_aggressive,aircraft_6dof_aggressive,Aggressive,1.424479007060572,0.010662919994501863,0.010662158999998894,0.0,0.0,0.13356244799797423,0.1442253679924761,,112,19200,57.21362991736696,8.924230366020538,0.5309366021536054,65.4581810881932,57.21362991736696,0.5309366021536054,Equation-error least squares on Savitzky-Golay smoothed derivatives (50 ms quadratic window).
6DOF-Variational-Mocap,Smoothed weak-form derivative fit used as a lightweight variational baseline.,placeholder,False,numpy-smoothed-weak,aircraft6dof,direct,u_cmd,open_loop,aircraft_6dof_aggressive,aircraft_6dof_aggressive,aircraft_6dof_aggressive,Aggressive,1.4585312926941816,0.020655140004237182,0.02065603800000204,0.0,0.0,0.1303050539936521,0.1509601939978893,,112,19200,56.18375007934783,9.307847420279792,0.5311976651750767,64.63933089002973,56.18375007934783,0.5311976651750767,Approximates the variational idea by smoothing trajectories before derivative regression.
6DOF-SINDy,Sparse quadratic-library derivative model fitted by iterated threshold-and-refit (STLSQ).,implemented,False,numpy-stlsq,aircraft6dof,direct,u_cmd,open_loop,aircraft_6dof_aggressive,aircraft_6dof_aggressive,aircraft_6dof_aggressive,Aggressive,0.4724540385049991,0.11438132899638731,0.11435483099999999,0.0,0.0,0.2367352149958606,0.3511165439922479,,114,19200,20.22269931578899,5.302246891475903,0.48058495002836615,20.91111435970815,20.22269931578899,0.48058495002836615,Uses a generic polynomial library rather than aerodynamic-coefficient structure.
6DOF-Symbolic-Stepwise,Sparse stepwise quadratic one-step predictor.,analogue,False,numpy-sparse-ridge,aircraft6dof,direct,u_cmd,open_loop,aircraft_6dof_aggressive,aircraft_6dof_aggressive,aircraft_6dof_aggressive,Aggressive,0.30707474669668067,0.07740157400257885,0.07734924900000095,0.0,0.0,0.23043842900369782,0.3078400030062767,,144,19200,22.756507989830887,4.802520807633404,0.4879523691693477,13.111610154320353,22.756507989830887,0.48795236916934775,"Sparse-ridge analogue: magnitude pruning, not statistical forward selection (no PSE/PRESS)."
6DOF-Koopman-EDMD,Quadratic lifted one-step predictor rolled out in the original state coordinates.,analogue,False,numpy-edmd,aircraft6dof,direct,u_cmd,open_loop,aircraft_6dof_aggressive,aircraft_6dof_aggressive,aircraft_6dof_aggressive,Aggressive,0.6738389875771122,0.07644842300214805,0.07643991800000194,0.0,0.0,0.23832070700154873,0.3147691300036968,,840,19200,24.65483452192138,8.143246994594348,0.48472706020738654,31.12495335977616,24.65483452192138,0.4847270602073866,EDMD analogue: quadratic one-step ridge predicting raw states; lifted observables are not propagated.
6DOF-UDE-Residual,Attached-flow nominal dynamics plus quadratic learned residual map.,analogue,False,numpy-residual-ridge,aircraft6dof,direct,u_cmd,open_loop,aircraft_6dof_aggressive,aircraft_6dof_aggressive,aircraft_6dof_aggressive,Aggressive,1.1310245524095026,0.07902160599769559,0.07902215000000012,0.0,0.0,0.6231916840042686,0.7022132900019642,,840,19200,38.208875591829894,5.063836899587952,0.5298764706067746,59.986589413931256,38.2088755918299,0.5298764706067745,"Deterministic UDE analogue: ridge residual map, no neural network or ODE-in-the-loop training. Residual around the attached-flow nominal model."
6DOF-PINN-Closure,Physics-structured residual closure constrained to the attached-flow 6DOF equations.,placeholder,False,numpy-sparse-closure,aircraft6dof,direct,u_cmd,open_loop,aircraft_6dof_aggressive,aircraft_6dof_aggressive,aircraft_6dof_aggressive,Aggressive,0.4414651461489294,0.0005699909961549565,0.0005693909999990865,0.0,0.0,0.6066818780018366,0.6072518689979916,,126,19200,38.46202030278403,8.544321451163434,0.5331905961436473,15.215605778020706,38.46202030278403,0.5331905961436473,Tractable PINN-style row: sparsified copy of the 6DOF-UDE-Residual ridge weights; no physics-informed training is run.
6DOF-Subspace-Hankel,Lagged ARX/Hankel linear predictor using a three-sample state history.,analogue,False,numpy-hankel-ridge,aircraft6dof,direct,u_cmd,open_loop,aircraft_6dof_trim_grid,aircraft_6dof_aggressive,aircraft_6dof_aggressive,Aggressive,0.28588330553336,0.7241862900045817,0.7241182290000019,0.0,0.0,0.1693334019946633,0.893519691999245,,192,19136,39.36116931711342,4.5419030497424995,0.5321033252540073,5.980854823826167,39.36116931711342,0.5321033252540073,Lagged ARX analogue: no Hankel SVD or state realization (not N4SID/MOESP).
6DOF-GP-RBF,Sparse RBF/Gaussian-process-style residual surrogate around attached-flow dynamics.,implemented,False,numpy-rbf-ridge,aircraft6dof,direct,u_cmd,open_loop,aircraft_6dof_aggressive,aircraft_6dof_aggressive,aircraft_6dof_aggressive,Aggressive,0.2204464959458217,0.5395501040038653,0.5389304540000026,0.0,0.0,0.5802328040008433,1.1197829080047086,,1843,19200,25.48348017017408,3.4781999557948784,0.4701231726648973,3.670850394215556,25.483480170174083,0.4701231726648973,RBF residual closure trained on a deterministic subset to keep the 6DOF suite tractable.
6DOF-NN-Surrogate,Random-feature neural-surrogate analogue for residual dynamics.,placeholder,False,numpy-random-feature,aircraft6dof,direct,u_cmd,open_loop,aircraft_6dof_aggressive,aircraft_6dof_aggressive,aircraft_6dof_aggressive,Aggressive,0.32419875388702163,0.5361278810014483,0.536006601999997,0.0,0.0,0.6002772330029984,1.1364051140044467,,1921,19200,38.52399292506596,9.116643075154839,0.5141826442417813,4.9300979025718945,38.52399292506597,0.5141826442417813,Closed-form random-feature surrogate used as a lightweight 6DOF neural baseline; no neural network is trained.
6DOF-Nominal,Attached-flow nominal 6DOF rollout using pilot commands and no fitted stall correction.,implemented,False,numpy-rk4,aircraft6dof,mocap,u_cmd,open_loop,none,aircraft_6dof_aggressive,aircraft_6dof_aggressive,Aggressive,0.19405772450881847,0.0,0.0,0.0,0.0,0.4376128770018113,0.4376128770018113,,0,0,20.834042624734888,4.118964029038636,0.4942631335538212,2.358593578143617,20.834042624734888,0.4942631335538212,"No-fit baseline; mismatch includes actuator lag, hidden stall/nonlinear aerodynamics, and mocap-derived initialization error."
6DOF-LinearSS,Global affine discrete state-space fit x[k+1]=A x[k]+B u_cmd[k]+c.,implemented,False,numpy-ridge,aircraft6dof,mocap,u_cmd,open_loop,aircraft_6dof_trim_grid,aircraft_6dof_aggressive,aircraft_6dof_aggressive,Aggressive,0.7374356173820893,0.7048699629958719,0.7045474610000007,0.0,0.0,0.08193249800388003,0.7868024609997519,,234,19200,198.65591560170077,8.316828526016282,0.4825930048742624,5.38318608113033,198.65591560170077,0.4825930048742624,Open-loop rollout; validation measurements are not assimilated after initialization.
